person_age,person_income,person_emp_exp,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,loan_status,person_gender_female,person_gender_male,person_education_Associate,person_education_Bachelor,person_education_High School,person_education_Master,person_education_Other,person_home_ownership_MORTGAGE,person_home_ownership_OWN,person_home_ownership_Other,person_home_ownership_RENT,loan_intent_DEBTCONSOLIDATION,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,previous_loan_defaults_on_file_No,previous_loan_defaults_on_file_Yes
32,31203,13,4990,7,0,6,704,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
26,43923,5,4800,16,0,5,676,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
23,60857,2,2000,12,0,3,676,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
25,78838,3,12000,12,0,4,635,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
29,73149,7,4185,8,0,10,565,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
26,58485,2,8000,9,0,3,693,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1
28,58322,5,1500,13,0,5,617,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
25,64279,0,2214,9,0,6,659,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
29,32422,4,4500,11,0,5,677,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0
24,65978,0,3000,10,0,3,638,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
23,63157,0,7200,11,0,3,498,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
25,40510,2,7500,12,0,5,504,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1
22,55562,0,5000,10,0,5,559,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1
33,61938,13,4790,12,0,11,638,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
23,127106,2,12000,8,0,4,591,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
23,42667,0,6500,13,0,4,503,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
31,73892,6,8650,8,0,8,695,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
30,117565,7,6922,13,0,5,575,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
26,69239,1,6000,6,0,3,624,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
25,72915,5,10000,11,0,3,586,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
23,32198,1,4000,9,0,3,580,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
27,53709,2,8000,13,0,4,704,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
31,160005,9,7994,13,0,6,667,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
31,140147,8,6682,8,0,10,714,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
23,92226,0,7000,6,0,4,672,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
26,104358,2,20000,10,0,4,652,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
33,16684,7,1462,9,0,7,675,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
24,37012,0,6500,7,0,5,616,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
23,87589,0,10000,11,0,3,694,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
29,73232,6,2000,10,0,6,641,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
33,75482,11,3000,8,0,9,653,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
24,56072,2,2000,9,0,3,593,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1
24,66993,3,5500,7,0,3,675,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
28,114721,4,7442,11,0,6,594,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
24,110226,3,10000,10,0,4,668,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
37,102330,15,14000,11,0,11,648,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
27,91082,5,15000,10,0,6,508,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
22,85095,0,6400,17,0,5,650,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
29,66854,6,3000,8,0,9,693,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
30,66357,7,4873,11,0,5,519,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
34,73220,11,10174,11,0,6,597,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
27,109312,8,20000,15,0,6,578,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
22,61323,0,10000,6,0,4,649,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
24,102754,0,7200,9,0,4,619,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
27,39403,4,6505,14,0,3,687,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
36,58501,13,2500,7,0,11,597,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
26,132605,6,8000,12,0,3,629,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
30,94763,9,20000,11,0,6,711,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
24,99465,1,7197,13,0,4,614,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
22,74194,0,7093,13,0,2,553,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
27,145164,1,10000,11,0,5,695,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
26,58707,4,14118,11,0,4,635,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
23,59880,3,6000,11,0,4,626,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
28,80448,5,5000,7,0,6,651,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
25,87815,3,11249,7,0,5,531,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
26,96932,3,20000,7,0,8,503,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
31,87197,7,7000,5,0,8,621,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
22,121204,0,1200,8,0,3,697,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
27,76489,3,3588,6,0,6,581,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
23,41770,0,3135,8,0,4,622,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
24,65432,3,7060,9,0,2,648,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
34,122301,8,12000,7,0,11,658,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
30,114864,4,6000,11,0,7,605,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
26,31271,0,4000,8,0,4,669,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
26,64279,3,6000,6,0,3,680,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
22,40382,0,5000,10,0,2,545,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
33,72421,10,3000,10,0,6,653,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
25,101737,2,10000,8,0,4,569,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
25,51465,5,3500,7,0,4,661,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
36,19832,11,2341,11,0,10,679,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
25,76527,3,12000,13,0,3,583,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
24,24963,4,3500,11,0,3,642,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
34,130402,12,9939,7,0,8,700,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
30,133080,6,18000,8,0,7,671,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
23,145321,0,10000,9,0,3,566,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
26,65433,6,6000,6,0,5,679,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
31,82777,7,18000,10,0,10,678,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
24,58724,0,7200,11,0,4,635,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1
34,145131,9,16801,6,0,6,628,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
27,46227,2,1704,8,0,7,615,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
30,133108,4,16000,14,0,10,709,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
26,54900,5,10400,10,0,4,546,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
23,40626,0,1823,5,0,3,568,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
30,97947,10,20000,9,0,8,630,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
22,64241,1,10000,10,0,4,658,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
22,65941,0,10000,10,0,4,583,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
27,164467,6,9925,10,0,5,625,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
23,82871,1,11264,8,0,4,602,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
26,80262,6,2456,11,0,5,631,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
24,60822,1,6000,11,0,3,686,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
23,58468,0,5000,10,0,4,521,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
38,121189,14,5000,9,0,10,605,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
25,85044,2,8000,15,0,3,643,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
27,94665,5,5122,8,0,8,699,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
34,118644,10,20000,9,0,9,664,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
34,77990,7,7191,7,0,7,688,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
34,60947,10,4000,11,0,6,689,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
24,109136,0,12000,12,0,3,701,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
29,98084,6,12000,10,0,7,628,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
26,39595,0,6520,10,0,4,683,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
27,87537,2,7000,10,0,4,668,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
22,87171,0,13055,10,0,3,616,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
29,49146,6,6400,7,0,7,547,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
38,121270,14,8000,7,0,13,662,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
33,67128,10,3500,10,0,8,630,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1
24,38686,1,2174,8,0,4,687,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
24,145059,0,10000,6,0,4,660,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
24,97300,0,5514,8,0,2,667,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
25,77643,1,8000,10,0,3,568,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
27,61204,2,3000,12,0,4,611,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
28,51503,5,2292,10,0,5,639,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
24,69417,0,12888,7,0,3,598,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
22,51374,0,5000,7,0,4,572,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
27,163083,2,10800,10,0,7,626,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
27,102887,5,6000,9,0,4,670,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
30,81227,9,4000,10,0,8,673,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
28,45277,7,3000,11,0,6,660,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
27,47096,6,3160,12,0,4,654,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
22,32675,1,4640,12,0,3,666,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
36,90820,13,10000,11,0,12,696,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
34,95782,10,4800,9,0,6,641,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
25,146171,3,20277,10,0,2,617,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
33,72770,10,10000,11,0,9,734,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
27,46426,8,6500,5,0,6,625,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
24,102917,2,10000,11,0,4,647,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
22,31546,0,6000,7,0,3,533,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
22,80480,2,2416,10,0,3,653,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
23,120988,0,10000,10,0,3,586,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
26,127001,7,10000,9,0,3,648,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
29,51550,5,3000,12,0,5,709,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
29,144804,6,5000,9,0,6,638,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
30,69057,6,4000,7,0,9,653,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
27,84978,3,15000,16,0,5,644,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
35,49194,11,8000,7,0,6,665,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
26,133019,4,18000,11,0,5,568,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
25,64564,0,4481,7,0,5,631,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
22,96688,0,5000,8,0,3,672,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
26,40581,3,4000,6,0,7,652,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
32,53197,8,10000,10,0,6,684,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
22,25208,0,2500,14,0,4,690,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
25,103307,0,10095,13,0,5,620,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
30,60949,6,1874,8,0,9,649,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0
36,48757,10,11337,15,0,11,641,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1
28,69363,3,12988,9,0,5,693,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
23,24016,2,2877,8,0,3,671,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
24,87467,0,12000,14,0,4,678,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
26,91147,3,10543,7,0,7,593,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
25,67139,1,9000,14,0,2,650,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
24,107837,0,15000,17,0,4,639,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
26,82436,0,10000,14,0,4,619,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
23,137340,3,8000,9,0,4,604,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
23,65739,0,3000,10,0,4,569,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
28,15500,8,1667,11,0,5,684,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
33,36826,10,1216,11,0,9,595,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
23,51847,1,6500,9,0,3,720,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
29,52756,4,4646,6,0,6,570,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
33,103103,7,14000,8,0,5,540,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
21,61252,0,7000,10,0,4,571,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
24,127063,0,12000,12,0,2,582,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
34,58561,10,5000,11,0,10,607,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
28,88324,8,15000,11,0,7,585,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
24,39662,1,4786,10,0,3,700,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
27,133021,4,16000,15,0,8,584,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
34,87312,9,10758,7,0,9,548,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
24,28759,0,1559,9,0,2,589,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
25,35631,2,1552,7,0,3,532,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
29,66830,5,5000,11,0,9,668,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
26,66771,6,15000,9,0,2,587,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
23,91217,4,16084,8,0,3,670,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
25,61109,5,8000,16,0,3,641,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
32,86024,10,14000,7,0,5,653,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
24,48848,0,3000,10,0,4,620,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
33,28271,10,6822,10,0,9,635,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
24,57624,0,4000,9,0,4,668,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
26,97163,2,20000,10,0,6,643,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
32,114953,9,7481,9,0,12,681,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
24,84927,0,6000,13,0,2,654,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
23,84858,3,12000,10,0,3,616,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
25,91306,3,5000,12,0,4,665,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
28,79099,2,6241,11,0,4,708,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
27,121155,2,13000,11,0,6,659,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
25,96914,1,2670,10,0,4,600,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
26,57337,3,12774,11,0,2,658,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
23,67305,2,5000,13,0,2,612,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
32,62129,9,15000,11,0,9,664,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
30,75319,8,15000,6,0,10,585,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
32,39393,7,1200,9,0,12,706,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
31,97305,8,6419,10,0,9,609,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
22,73054,1,5000,6,0,4,613,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
23,69390,2,12000,10,0,2,618,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
35,58449,14,3000,5,0,11,653,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
24,64478,0,3000,12,0,3,639,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
23,73162,3,3000,8,0,3,659,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
24,85401,0,9000,9,0,2,622,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
28,78802,7,6000,11,0,9,646,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
29,110352,7,2013,11,0,8,652,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
25,67333,0,15000,11,0,3,702,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
25,37020,1,5000,10,0,4,605,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
29,140149,8,7014,6,0,8,657,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
23,46048,0,3200,12,0,3,656,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
24,132998,0,20000,11,0,3,621,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
29,117261,4,12000,10,0,7,659,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
24,45482,0,7200,12,0,3,644,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
27,45310,1,7872,11,0,6,624,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
23,37448,0,4200,8,0,4,674,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
30,100638,9,5851,10,0,8,690,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
29,121176,10,10000,14,0,10,649,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0
24,146004,0,20000,8,0,4,566,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
24,41855,1,6000,13,0,4,650,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
25,37086,2,4000,12,0,4,675,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
29,79130,5,3000,6,0,8,689,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
28,58599,9,1924,10,0,5,716,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
23,94527,2,9600,12,0,5,637,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
23,58845,0,4800,7,0,4,648,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1
32,156824,11,16088,10,0,10,593,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
36,90049,8,7186,6,0,9,621,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
24,135798,0,3635,6,0,4,652,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
22,79306,0,16000,8,0,4,641,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1
23,73060,1,18171,15,0,4,673,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
22,77859,1,7000,9,0,4,646,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
28,32547,7,4565,12,0,5,649,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
33,53964,6,5000,10,0,8,625,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
28,51536,1,5000,9,0,6,536,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
23,37026,0,6211,11,0,4,689,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
29,35526,5,4000,10,0,10,701,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
25,70909,2,3000,5,0,4,622,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
24,104433,0,12200,7,0,3,589,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
37,79106,16,8700,7,0,11,706,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
29,63634,7,8000,9,0,8,565,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
22,72826,1,12000,8,0,3,624,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1
24,54761,0,10000,6,0,4,585,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
34,120574,10,6000,7,0,13,675,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
22,51718,0,3600,9,0,4,675,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
25,75566,2,9501,6,0,3,699,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
22,63497,0,9019,11,0,4,653,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
22,29723,0,7000,11,0,3,655,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
